PickUpDateTime,Longitude,Latitude,Age,Sex,SpendCat,ResidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2024-03-22 19:14:00,-1.515977,53.372476,32,1,4,Resident,Android,6,MVNO,PrePaid,Passive,NotInUse
2024-03-23 19:14:00,-1.449754,53.368248,71,2,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-03-24 19:14:00,-1.439045,53.386044,45,2,3,Resident,Apple,1,BT,PostPaid,Active,Data
2024-03-25 19:14:00,-1.439080,53.388445,32,1,3,Resident,Android,1,BT,PrePaid,Active,Data
2024-03-26 19:14:00,-1.493569,53.386021,78,1,2,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2024-03-27 19:14:00,-1.434721,53.378323,55,2,5,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-03-28 19:14:00,-1.481498,53.372840,57,2,1,UK,Android,5,Three,PrePaid,Passive,NotInUse
2024-03-29 19:14:00,-1.449615,53.371057,12,1,1,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2024-03-30 19:14:00,-1.480431,53.387781,24,2,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-03-31 19:14:00,-1.504401,53.374894,60,1,4,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2024-04-01 19:14:00,-1.454689,53.392288,41,1,1,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2024-04-02 19:14:00,-1.461088,53.389432,36,1,2,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-04-03 19:14:00,-1.455120,53.371644,26,1,5,Resident,Apple,1,BT,PrePaid,Passive,NotInUse
2024-04-04 19:14:00,-1.511569,53.370873,68,1,2,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2024-04-05 19:14:00,-1.505431,53.386934,31,2,5,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-04-06 19:14:00,-1.458577,53.386176,58,2,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2024-04-07 19:14:00,-1.444388,53.370559,40,2,4,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-04-08 19:14:00,-1.478384,53.386993,21,1,3,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-04-09 19:14:00,-1.508186,53.378920,33,2,2,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2024-04-10 19:14:00,-1.514772,53.389399,21,1,1,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2024-04-11 19:14:00,-1.462765,53.381457,48,2,1,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2024-04-12 19:14:00,-1.454452,53.377593,60,2,1,Resident,Apple,3,Vodafone,PrePaid,Passive,NotInUse
2024-04-13 19:14:00,-1.492930,53.386977,25,1,3,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2024-04-14 19:14:00,-1.455251,53.387560,73,1,5,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2024-04-15 19:14:00,-1.483794,53.385837,24,2,5,UK,Android,2,O2,PostPaid,Passive,NotInUse
2024-04-16 19:14:00,-1.506515,53.369376,20,2,5,UK,Android,6,MVNO,PostPaid,Active,Data
2024-04-17 19:14:00,-1.492687,53.368808,78,2,4,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2024-04-18 19:14:00,-1.499202,53.380461,26,1,4,Resident,Apple,6,MVNO,PostPaid,Passive,NotInUse
2024-04-19 19:14:00,-1.438699,53.369003,48,2,1,UK,Android,2,O2,PostPaid,Passive,NotInUse
2024-04-20 19:14:00,-1.513793,53.380315,60,2,2,UK,Android,5,Three,PostPaid,Passive,NotInUse
2024-04-21 19:14:00,-1.455489,53.385877,45,2,2,UK,Android,2,O2,PrePaid,Passive,NotInUse
2024-04-22 19:14:00,-1.437599,53.380217,21,1,3,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-04-23 19:14:00,-1.486157,53.376293,56,1,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-04-24 19:14:00,-1.454023,53.367673,77,1,2,UK,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-04-25 19:14:00,-1.459708,53.384239,68,2,4,UK,Apple,3,Vodafone,PostPaid,Active,Data
2024-04-26 19:14:00,-1.461198,53.390390,74,2,5,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2024-04-27 19:14:00,-1.496272,53.368354,23,1,1,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2024-04-28 19:14:00,-1.468326,53.371339,83,1,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-04-29 19:14:00,-1.446442,53.380324,24,1,4,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2024-04-30 19:14:00,-1.496606,53.368934,53,1,2,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2024-05-01 19:14:00,-1.479090,53.381086,62,2,1,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2024-05-02 19:14:00,-1.436592,53.379549,26,2,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-05-03 19:14:00,-1.496179,53.377318,18,2,4,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2024-05-04 19:14:00,-1.497758,53.391458,73,1,2,UK,Apple,1,BT,PostPaid,Passive,NotInUse
2024-05-05 19:14:00,-1.464312,53.386149,41,1,2,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2024-05-06 19:14:00,-1.452027,53.378034,64,2,1,UK,Apple,2,O2,PrePaid,Active,Voice
2024-05-07 19:14:00,-1.485520,53.380646,63,1,3,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-05-08 19:14:00,-1.511955,53.391211,66,2,2,UK,Android,5,Three,PostPaid,Passive,NotInUse
2024-05-09 19:14:00,-1.483946,53.392281,64,1,5,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2024-05-10 19:14:00,-1.487453,53.368219,43,1,2,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2024-05-11 19:14:00,-1.515928,53.379942,54,1,3,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2024-05-12 19:14:00,-1.467044,53.392145,16,1,3,Resident,Android,6,MVNO,PrePaid,Passive,NotInUse
2024-05-13 19:14:00,-1.499684,53.381261,83,2,2,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-05-14 19:14:00,-1.447539,53.368511,77,2,3,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2024-05-15 19:14:00,-1.448514,53.391739,18,2,3,Resident,Apple,1,BT,PrePaid,Passive,NotInUse
2024-05-16 19:14:00,-1.453329,53.389155,71,1,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2024-05-17 19:14:00,-1.482604,53.380828,77,2,4,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2024-05-18 19:14:00,-1.471606,53.371958,14,1,4,UK,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-05-19 19:14:00,-1.487083,53.389557,53,1,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-05-20 19:14:00,-1.480405,53.384597,54,1,4,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-05-21 19:14:00,-1.477595,53.374563,66,2,1,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-05-22 19:14:00,-1.485222,53.387052,47,1,4,UK,Android,2,O2,PrePaid,Passive,NotInUse
2024-05-23 19:14:00,-1.516017,53.385712,17,2,1,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-05-24 19:14:00,-1.440664,53.380942,47,2,1,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2024-05-25 19:14:00,-1.509587,53.373703,62,2,2,Non-UK,Android,2,O2,PostPaid,Passive,NotInUse
2024-05-26 19:14:00,-1.477928,53.383592,37,1,3,Resident,Android,2,O2,PostPaid,Active,Data
2024-05-27 19:14:00,-1.465109,53.371398,74,2,2,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2024-05-28 19:14:00,-1.504715,53.370450,65,2,3,Resident,Apple,6,MVNO,PostPaid,Passive,NotInUse
2024-05-29 19:14:00,-1.467838,53.378232,80,1,4,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2024-05-30 19:14:00,-1.473619,53.390271,64,1,1,UK,Android,3,Vodafone,PostPaid,Active,Voice
2024-05-31 19:14:00,-1.483325,53.376930,69,1,5,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-06-01 19:14:00,-1.465798,53.380750,43,2,3,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2024-06-02 19:14:00,-1.461550,53.383271,45,2,3,Resident,Android,6,MVNO,PrePaid,Passive,NotInUse
2024-06-03 19:14:00,-1.454731,53.380272,51,2,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-06-04 19:14:00,-1.444727,53.389678,38,1,5,Non-UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-06-05 19:14:00,-1.488768,53.369056,79,2,1,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2024-06-06 19:14:00,-1.444725,53.389820,42,2,2,UK,Apple,1,BT,PostPaid,Passive,NotInUse
2024-06-07 19:14:00,-1.443023,53.384789,40,1,4,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2024-06-08 19:14:00,-1.494509,53.385151,66,1,5,Resident,Apple,4,EE,PostPaid,Active,Voice
2024-06-09 19:14:00,-1.493229,53.371195,63,2,1,Resident,Android,6,MVNO,PrePaid,Passive,NotInUse
2024-06-10 19:14:00,-1.476135,53.390680,49,2,5,Non-UK,Android,6,MVNO,PrePaid,Passive,NotInUse
2024-06-11 19:14:00,-1.487927,53.389501,62,1,4,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-06-12 19:14:00,-1.434829,53.378063,39,1,2,Resident,Apple,4,EE,PrePaid,Passive,NotInUse
2024-06-13 19:14:00,-1.502395,53.382955,35,1,3,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2024-06-14 19:14:00,-1.490482,53.379069,70,1,5,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2024-06-15 19:14:00,-1.501443,53.371587,84,2,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-06-16 19:14:00,-1.491680,53.372148,68,2,2,UK,Apple,5,Three,PostPaid,Passive,NotInUse
2024-06-17 19:14:00,-1.465988,53.380288,84,1,5,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2024-06-18 19:14:00,-1.507223,53.382879,27,2,1,UK,Android,2,O2,PostPaid,Passive,NotInUse
2024-06-19 19:14:00,-1.442434,53.380373,80,2,3,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2024-06-20 19:14:00,-1.475941,53.387113,55,2,3,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2024-06-21 19:14:00,-1.494450,53.387371,19,1,4,Resident,Android,1,BT,PrePaid,Passive,NotInUse
