PIckUpDateTime,Longitude,Latitude,Age,Sex,SpendCat,RedidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2020-04-29 08:00:00+00,-1.509294,53.37271,38,1,5,1,2,95,6,1,1,1
2020-04-29 09:00:00+00,-1.464614,53.391692,77,1,5,1,1,95,6,1,2,1
2020-04-29 09:00:00+00,-1.466748,53.37524,57,1,3,1,1,95,6,2,1,1
2020-04-29 09:00:00+00,-1.508963,53.386618,24,1,2,1,2,95,6,1,2,2
2020-04-29 09:00:00+00,-1.491465,53.388449,31,1,4,1,1,95,6,1,1,1
2020-04-29 09:00:00+00,-1.468103,53.371692,72,1,2,1,1,95,6,1,2,1
2020-04-29 09:00:00+00,-1.479853,53.375822,70,1,5,1,1,95,6,2,2,1
2020-04-29 09:00:00+00,-1.480398,53.416468,73,1,5,1,1,95,6,2,1,2
2020-04-29 10:00:00+00,-1.479941,53.492478,82,1,5,1,2,95,6,1,1,1
2020-04-29 12:00:00+00,-1.447824,53.374314,56,1,4,1,2,95,6,2,2,1
2020-04-29 12:00:00+00,-1.479856,53.432338,58,1,1,1,1,95,6,1,2,1
2020-04-29 12:00:00+00,-1.480164,53.468398,70,1,3,1,1,95,6,1,2,1
2020-04-29 14:00:00+00,-1.479464,53.386796,50,1,5,1,2,95,6,1,2,1
2020-04-29 14:00:00+00,-1.479275,53.442548,20,1,5,1,1,95,6,1,1,1
2020-04-29 15:00:00+00,-1.438139,53.37538,23,1,2,1,2,95,6,1,1,1
2020-04-29 15:00:00+00,-1.480851,53.435298,54,1,4,1,2,95,6,1,2,1
2020-04-29 15:00:00+00,-1.480409,53.467508,50,1,2,1,1,95,6,1,2,1
2020-04-29 16:00:00+00,-1.467657,53.369268,27,1,4,1,1,95,6,1,1,1
2020-04-29 16:00:00+00,-1.479509,53.450118,55,1,3,1,2,95,6,1,2,1
2020-04-29 16:00:00+00,-1.480856,53.405648,54,1,2,1,1,95,6,1,2,1
2020-04-29 17:00:00+00,-1.480474,53.502808,49,1,4,1,2,95,6,1,1,1
2020-04-29 17:00:00+00,-1.480531,53.496778,75,1,4,1,1,95,6,1,1,1
2020-04-29 18:00:00+00,-1.493094,53.382155,42,1,4,1,1,95,6,1,2,1
2020-04-29 18:00:00+00,-1.455621,53.373379,43,1,5,1,1,95,6,1,2,1
2020-04-29 18:00:00+00,-1.479286,53.375468,60,1,1,1,2,95,6,2,1,1
2020-04-29 20:00:00+00,-1.491711,53.384481,57,1,2,1,1,95,6,1,1,1
2020-04-29 21:00:00+00,-1.475849,53.427609,16,1,1,1,2,95,6,1,1,1
2020-04-29 21:00:00+00,-1.446403,53.389391,82,1,5,1,1,95,6,2,2,1
2020-04-29 21:00:00+00,-1.446888,53.383554,71,1,3,1,1,95,6,1,1,1
2020-04-29 22:00:00+00,-1.48752,53.389898,64,1,3,1,1,95,6,1,2,1
2020-04-29 23:00:00+00,-1.47489,53.419079,24,1,3,1,2,95,6,1,1,1
2020-04-29 09:00:00+00,-1.479989,53.413378,64,1,2,2,1,95,6,1,2,1
2020-04-29 09:00:00+00,-1.480176,53.477198,84,1,5,2,2,95,6,1,2,1
2020-04-29 10:00:00+00,-1.480197,53.466988,46,1,2,2,1,95,6,1,2,1
2020-04-29 12:00:00+00,-1.479732,53.379748,24,1,5,2,2,95,6,2,2,1
2020-04-29 12:00:00+00,-1.479531,53.425978,58,1,1,2,2,95,6,1,1,1
2020-04-29 12:00:00+00,-1.475899,53.423249,65,1,3,2,1,95,6,1,1,1
2020-04-29 12:00:00+00,-1.475392,53.392969,34,1,5,2,1,95,6,2,2,1
2020-04-29 13:00:00+00,-1.47912,53.375768,19,1,1,2,2,95,6,1,2,1
2020-04-29 14:00:00+00,-1.479245,53.418928,18,1,2,2,1,95,6,1,2,1
2020-04-29 14:00:00+00,-1.480287,53.382418,72,1,5,2,1,95,6,2,1,1
2020-04-29 14:00:00+00,-1.480762,53.436138,44,1,4,2,1,95,6,1,1,1
2020-04-29 16:00:00+00,-1.479598,53.411588,45,1,4,2,2,95,6,1,1,1
2020-04-29 17:00:00+00,-1.480794,53.421578,72,1,1,2,2,95,6,1,1,1
2020-04-29 15:00:00+00,-1.480666,53.500188,57,1,2,3,1,95,6,1,1,1
2020-04-29 16:00:00+00,-1.475734,53.422389,37,1,4,3,2,95,6,1,2,1
2020-04-29 00:00:00+00,-1.478703,53.376147,33,1,3,1,1,96,6,1,2,1
2020-04-29 00:00:00+00,-1.458793,53.381255,46,1,4,1,1,96,6,1,2,1
2020-04-29 02:00:00+00,-1.480774,53.470178,39,1,3,1,1,96,6,1,2,1
2020-04-29 02:00:00+00,-1.479193,53.502338,52,1,1,1,1,96,6,2,2,1
2020-04-29 03:00:00+00,-1.475347,53.404919,65,1,3,1,1,96,6,1,2,1
2020-04-29 03:00:00+00,-1.46385,53.381872,38,1,3,1,2,96,6,1,1,1
2020-04-29 03:00:00+00,-1.449966,53.375441,16,1,2,1,1,96,6,1,2,1
2020-04-29 04:00:00+00,-1.475873,53.442329,57,1,3,1,2,96,6,1,1,2
2020-04-29 04:00:00+00,-1.483358,53.391041,38,1,4,1,1,96,6,1,1,1
2020-04-29 05:00:00+00,-1.479565,53.411638,23,1,3,1,1,96,6,1,1,1
2020-04-29 05:00:00+00,-1.498103,53.375591,27,1,4,1,2,96,6,1,1,2
2020-04-29 07:00:00+00,-1.480774,53.470178,40,1,3,1,2,96,6,1,2,1
2020-04-29 07:00:00+00,-1.482451,53.385415,25,1,2,1,1,96,6,1,1,1
2020-04-29 08:00:00+00,-1.487575,53.375967,30,1,2,1,1,96,6,1,2,1
2020-04-29 08:00:00+00,-1.448452,53.369863,37,1,3,1,2,96,6,1,2,1
2020-04-29 09:00:00+00,-1.466553,53.374126,52,1,2,1,2,96,6,1,2,1
2020-04-29 09:00:00+00,-1.489523,53.385108,30,1,3,1,2,96,6,1,1,1
2020-04-29 12:00:00+00,-1.480067,53.433608,18,1,2,1,1,96,6,1,1,1
2020-04-29 12:00:00+00,-1.480745,53.427958,49,1,1,1,1,96,6,1,2,1
2020-04-29 13:00:00+00,-1.480973,53.436228,49,1,2,1,2,96,6,1,2,1
2020-04-29 13:00:00+00,-1.480801,53.487928,26,1,3,1,1,96,6,2,1,1
2020-04-29 13:00:00+00,-1.480639,53.496558,67,1,5,1,1,96,6,2,2,2
2020-04-29 14:00:00+00,-1.469653,53.386867,38,1,4,1,2,96,6,1,1,1
2020-04-29 15:00:00+00,-1.512614,53.392387,49,1,2,1,1,96,6,1,1,1
2020-04-29 15:00:00+00,-1.479051,53.410908,54,1,2,1,1,96,6,1,1,1
2020-04-29 17:00:00+00,-1.498365,53.381757,49,1,4,1,1,96,6,1,1,1
2020-04-29 17:00:00+00,-1.459496,53.389036,52,1,5,1,1,96,6,2,2,1
2020-04-29 18:00:00+00,-1.480575,53.431818,49,1,3,1,2,96,6,1,2,1
2020-04-29 19:00:00+00,-1.491689,53.378537,36,1,1,1,2,96,6,1,2,1
2020-04-29 20:00:00+00,-1.474931,53.424969,32,1,3,1,1,96,6,1,1,1
2020-04-29 20:00:00+00,-1.478333,53.388242,49,1,4,1,2,96,6,1,1,1
2020-04-29 20:00:00+00,-1.498904,53.373526,43,1,5,1,2,96,6,1,2,1
2020-04-29 21:00:00+00,-1.451293,53.376743,57,1,4,1,2,96,6,1,2,1
2020-04-29 23:00:00+00,-1.49968,53.383903,71,1,1,1,1,96,6,1,1,1
2020-04-29 09:00:00+00,-1.479641,53.377388,80,1,3,2,1,96,6,1,2,1
2020-04-29 10:00:00+00,-1.48043,53.412278,68,1,4,2,2,96,6,1,2,1
2020-04-29 10:00:00+00,-1.479751,53.376348,56,1,4,2,2,96,6,1,1,1
2020-04-29 11:00:00+00,-1.480509,53.402988,57,1,4,2,1,96,6,1,1,1
2020-04-29 12:00:00+00,-1.474917,53.422069,25,1,2,2,2,96,6,1,1,1
2020-04-29 13:00:00+00,-1.479033,53.447738,65,1,3,2,2,96,6,1,2,1
2020-04-29 17:00:00+00,-1.480965,53.502108,69,1,3,2,1,96,6,1,2,1
2020-04-29 12:00:00+00,-1.480841,53.388898,46,1,5,3,2,96,6,1,1,1
2020-04-29 13:00:00+00,-1.480998,53.466238,46,1,4,3,1,96,6,1,1,1
2020-04-29 15:00:00+00,-1.479521,53.436248,54,1,1,3,1,96,6,1,2,1
2020-04-29 15:00:00+00,-1.480662,53.462448,38,1,5,3,1,96,6,1,1,1
2020-04-29 00:00:00+00,-1.48089,53.461608,54,1,2,1,2,97,6,1,1,1
2020-04-29 00:00:00+00,-1.48979,53.373352,82,1,5,1,2,97,6,1,1,1
2020-04-29 00:00:00+00,-1.440531,53.377745,23,1,3,1,1,97,6,1,2,1
2020-04-29 00:00:00+00,-1.477729,53.386358,82,1,3,1,2,97,6,1,1,1
2020-04-29 01:00:00+00,-1.51537,53.384824,44,1,2,1,1,97,6,1,2,1
2020-04-29 02:00:00+00,-1.482333,53.370302,30,1,3,1,1,97,6,2,2,1
2020-04-29 02:00:00+00,-1.468821,53.379529,51,1,4,1,2,97,6,1,2,1
2020-04-29 03:00:00+00,-1.47489,53.419079,42,1,4,1,1,97,6,1,2,1
2020-04-29 03:00:00+00,-1.479439,53.500458,37,1,3,1,2,97,6,1,1,1
2020-04-29 03:00:00+00,-1.480109,53.444848,60,1,5,1,2,97,6,1,2,1
2020-04-29 03:00:00+00,-1.434663,53.389785,78,1,2,1,2,97,6,1,1,1
2020-04-29 03:00:00+00,-1.445638,53.390984,34,1,4,1,1,97,6,1,2,1
2020-04-29 04:00:00+00,-1.461497,53.389304,33,1,2,1,2,97,6,1,2,1
2020-04-29 05:00:00+00,-1.46152,53.372859,29,1,3,1,1,97,6,1,1,1
2020-04-29 06:00:00+00,-1.47559,53.385439,34,1,2,1,1,97,6,1,2,1
2020-04-29 07:00:00+00,-1.461497,53.389304,84,1,2,1,2,97,6,1,2,1
2020-04-29 07:00:00+00,-1.514587,53.369997,49,1,1,1,1,97,6,1,2,1
2020-04-29 09:00:00+00,-1.490065,53.376935,38,1,5,1,1,97,6,1,2,1
2020-04-29 09:00:00+00,-1.486065,53.380565,30,1,5,1,2,97,6,1,2,1
2020-04-29 09:00:00+00,-1.480063,53.433188,32,1,4,1,2,97,6,1,2,1
2020-04-29 10:00:00+00,-1.467353,53.386721,81,1,2,1,1,97,6,1,1,1
2020-04-29 10:00:00+00,-1.505218,53.377674,49,1,3,1,2,97,6,1,2,1
2020-04-29 11:00:00+00,-1.511284,53.372686,66,1,3,1,2,97,6,1,2,1
2020-04-29 11:00:00+00,-1.501526,53.382821,19,1,5,1,1,97,6,1,2,1
2020-04-29 13:00:00+00,-1.44946,53.377158,66,1,2,1,2,97,6,2,1,2
2020-04-29 15:00:00+00,-1.480892,53.391008,57,1,5,1,2,97,6,1,1,1
2020-04-29 15:00:00+00,-1.480517,53.465698,72,1,2,1,2,97,6,1,2,2
2020-04-29 16:00:00+00,-1.490441,53.386471,41,1,1,1,2,97,6,1,1,1
2020-04-29 16:00:00+00,-1.480984,53.469398,28,1,5,1,2,97,6,1,2,1
2020-04-29 17:00:00+00,-1.479879,53.39194,63,1,1,1,1,97,6,1,2,1
2020-04-29 17:00:00+00,-1.480154,53.419148,25,1,4,1,2,97,6,1,1,1
2020-04-29 18:00:00+00,-1.4981,53.381414,38,1,4,1,1,97,6,1,2,1
2020-04-29 19:00:00+00,-1.451509,53.383053,28,1,1,1,2,97,6,2,2,1
2020-04-29 19:00:00+00,-1.458316,53.375564,53,1,3,1,1,97,6,1,2,1
2020-04-29 19:00:00+00,-1.47904,53.414648,72,1,1,1,2,97,6,1,1,1
2020-04-29 20:00:00+00,-1.47568,53.406499,76,1,1,1,2,97,6,1,1,1
2020-04-29 21:00:00+00,-1.449761,53.374964,18,1,4,1,2,97,6,1,2,1
2020-04-29 21:00:00+00,-1.43443,53.386677,82,1,4,1,2,97,6,1,2,1
2020-04-29 23:00:00+00,-1.475714,53.442369,28,1,4,1,2,97,6,1,2,1
2020-04-29 23:00:00+00,-1.464905,53.387173,45,1,5,1,1,97,6,1,2,1
2020-04-29 23:00:00+00,-1.463952,53.386507,46,1,5,1,2,97,6,1,2,1
2020-04-29 10:00:00+00,-1.480349,53.397238,67,1,1,2,2,97,6,1,2,2
2020-04-29 11:00:00+00,-1.480351,53.465448,64,1,4,2,2,97,6,1,1,1
2020-04-29 11:00:00+00,-1.475261,53.389849,43,1,3,2,2,97,6,1,2,1
2020-04-29 11:00:00+00,-1.475515,53.424079,35,1,4,2,1,97,6,1,2,2
2020-04-29 12:00:00+00,-1.479874,53.427198,53,1,1,2,2,97,6,1,2,1
2020-04-29 13:00:00+00,-1.480066,53.450688,16,1,2,2,1,97,6,2,2,1
2020-04-29 13:00:00+00,-1.479819,53.490578,77,1,2,2,2,97,6,1,2,1
2020-04-29 13:00:00+00,-1.475052,53.428049,57,1,4,2,1,97,6,1,2,1
2020-04-29 13:00:00+00,-1.475094,53.393789,50,1,2,2,1,97,6,1,1,1
2020-04-29 14:00:00+00,-1.480087,53.449388,43,1,4,2,2,97,6,1,2,1
2020-04-29 14:00:00+00,-1.480144,53.416458,59,1,4,2,1,97,6,1,1,1
2020-04-29 16:00:00+00,-1.479712,53.496458,71,1,2,2,2,97,6,1,2,1
2020-04-29 17:00:00+00,-1.479507,53.422918,48,1,1,2,2,97,6,1,2,1
2020-04-29 11:00:00+00,-1.480925,53.480258,47,1,2,3,2,97,6,1,1,1
2020-04-29 11:00:00+00,-1.475341,53.416529,60,1,4,3,2,97,6,1,2,1
2020-04-29 15:00:00+00,-1.479341,53.408068,82,1,4,3,1,97,6,2,2,1
2020-04-29 16:00:00+00,-1.480219,53.404548,78,1,4,3,1,97,6,1,1,2
2020-04-29 00:00:00+00,-1.448712,53.380823,23,1,4,1,2,98,7,1,1,1
2020-04-29 01:00:00+00,-1.434364,53.375739,54,1,5,1,2,98,7,1,2,1
2020-04-29 03:00:00+00,-1.475812,53.420479,54,1,4,1,2,98,7,1,1,1
2020-04-29 03:00:00+00,-1.48098,53.418428,82,1,3,1,1,98,7,2,1,1
2020-04-29 03:00:00+00,-1.484612,53.384861,67,1,5,1,2,98,7,1,2,1
2020-04-29 04:00:00+00,-1.474922,53.400289,61,1,4,1,2,98,7,1,1,1
2020-04-29 04:00:00+00,-1.479354,53.459588,46,1,5,1,2,98,7,1,2,1
2020-04-29 04:00:00+00,-1.454938,53.382257,24,1,5,1,2,98,7,1,1,1
2020-04-29 05:00:00+00,-1.448554,53.382688,27,1,4,1,2,98,7,1,1,1
2020-04-29 06:00:00+00,-1.440868,53.38758,44,1,5,1,2,98,7,1,1,1
2020-04-29 07:00:00+00,-1.452223,53.382409,49,1,2,1,2,98,7,1,1,1
2020-04-29 07:00:00+00,-1.463952,53.386507,44,1,4,1,2,98,7,2,2,1
2020-04-29 08:00:00+00,-1.479097,53.477448,54,1,1,1,1,98,7,1,2,1
2020-04-29 10:00:00+00,-1.506518,53.387387,24,1,5,1,1,98,7,1,1,1
2020-04-29 10:00:00+00,-1.480903,53.413748,37,1,5,1,2,98,7,1,1,1
2020-04-29 11:00:00+00,-1.477556,53.368008,48,1,1,1,1,98,7,1,1,1
2020-04-29 11:00:00+00,-1.491694,53.384233,28,1,2,1,1,98,7,1,2,1
2020-04-29 11:00:00+00,-1.479862,53.466778,18,1,5,1,2,98,7,1,1,1
2020-04-29 11:00:00+00,-1.48094,53.474218,48,1,4,1,2,98,7,2,1,1
2020-04-29 12:00:00+00,-1.510298,53.370503,56,1,4,1,2,98,7,1,2,2
2020-04-29 12:00:00+00,-1.479228,53.449068,19,1,2,1,2,98,7,1,1,1
2020-04-29 12:00:00+00,-1.480319,53.464778,48,1,5,1,1,98,7,1,1,1
2020-04-29 13:00:00+00,-1.482978,53.37825,16,1,5,1,1,98,7,1,2,1
2020-04-29 13:00:00+00,-1.455668,53.3779,38,1,1,1,1,98,7,1,2,1
2020-04-29 13:00:00+00,-1.477907,53.386186,37,1,5,1,1,98,7,1,2,1
2020-04-29 13:00:00+00,-1.480562,53.518528,45,1,2,1,1,98,7,1,2,1
2020-04-29 14:00:00+00,-1.455486,53.390075,63,1,4,1,2,98,7,1,2,1
2020-04-29 14:00:00+00,-1.479693,53.510738,30,1,5,1,1,98,7,2,2,1
2020-04-29 14:00:00+00,-1.480862,53.502268,25,1,2,1,1,98,7,1,1,1
2020-04-29 15:00:00+00,-1.457444,53.372074,83,1,3,1,1,98,7,1,2,1
2020-04-29 15:00:00+00,-1.493516,53.386159,79,1,2,1,1,98,7,1,2,2
2020-04-29 16:00:00+00,-1.480905,53.474908,40,1,2,1,1,98,7,1,1,2
2020-04-29 16:00:00+00,-1.48087,53.398348,29,1,1,1,1,98,7,2,1,1
2020-04-29 17:00:00+00,-1.437792,53.37617,55,1,1,1,1,98,7,2,2,1
2020-04-29 17:00:00+00,-1.474177,53.377223,27,1,3,1,2,98,7,1,2,1
2020-04-29 18:00:00+00,-1.44646,53.374482,47,1,2,1,2,98,7,1,2,1
2020-04-29 19:00:00+00,-1.479145,53.513258,22,1,1,1,2,98,7,1,1,1
2020-04-29 20:00:00+00,-1.45711,53.373746,41,1,5,1,1,98,7,1,1,1
2020-04-29 20:00:00+00,-1.46646,53.378424,40,1,1,1,2,98,7,1,1,1
2020-04-29 20:00:00+00,-1.491419,53.371528,35,1,4,1,2,98,7,1,2,1
2020-04-29 20:00:00+00,-1.498677,53.368792,44,1,5,1,1,98,7,1,2,1
2020-04-29 21:00:00+00,-1.479472,53.386718,85,1,4,1,2,98,7,1,2,1
2020-04-29 21:00:00+00,-1.498677,53.368792,24,1,1,1,2,98,7,1,1,1
2020-04-29 22:00:00+00,-1.468439,53.381378,33,1,1,1,1,98,7,1,2,1
2020-04-29 23:00:00+00,-1.480631,53.473288,44,1,5,1,1,98,7,1,1,1
2020-04-29 23:00:00+00,-1.443758,53.390624,76,1,2,1,1,98,7,1,1,1
2020-04-29 09:00:00+00,-1.479278,53.505508,85,1,1,2,2,98,7,1,2,1
2020-04-29 10:00:00+00,-1.479123,53.494168,40,1,3,2,2,98,7,1,2,1
2020-04-29 11:00:00+00,-1.480919,53.484848,53,1,1,2,1,98,7,1,1,1
2020-04-29 11:00:00+00,-1.480046,53.450158,24,1,4,2,2,98,7,1,2,1
2020-04-29 11:00:00+00,-1.480917,53.394328,40,1,2,2,2,98,7,1,2,1
2020-04-29 11:00:00+00,-1.480167,53.463518,21,1,1,2,1,98,7,2,1,1
2020-04-29 11:00:00+00,-1.475321,53.423479,69,1,1,2,1,98,7,1,2,1
2020-04-29 12:00:00+00,-1.475256,53.413419,46,1,1,2,2,98,7,1,2,1
2020-04-29 14:00:00+00,-1.475003,53.418099,35,1,4,2,2,98,7,2,2,1
2020-04-29 15:00:00+00,-1.480637,53.477358,43,1,1,2,1,98,7,1,1,1
2020-04-29 10:00:00+00,-1.474976,53.440909,46,1,1,3,1,98,7,1,1,1
2020-04-29 12:00:00+00,-1.475594,53.389109,55,1,2,3,1,98,7,1,2,1
2020-04-29 16:00:00+00,-1.475422,53.425589,42,1,1,3,1,98,7,1,2,1
2020-04-29 00:00:00+00,-1.475241,53.412619,18,1,1,1,2,99,8,1,2,2
2020-04-29 03:00:00+00,-1.441364,53.382829,39,1,5,1,2,99,8,1,2,1
2020-04-29 03:00:00+00,-1.446888,53.383554,27,1,1,1,2,99,8,1,1,1
2020-04-29 04:00:00+00,-1.475099,53.433229,21,1,4,1,2,99,8,1,1,1
2020-04-29 04:00:00+00,-1.480631,53.473288,35,1,4,1,1,99,8,2,1,1
2020-04-29 04:00:00+00,-1.451433,53.388977,77,1,4,1,2,99,8,1,1,1
2020-04-29 04:00:00+00,-1.509572,53.375545,25,1,2,1,2,99,8,1,2,2
2020-04-29 04:00:00+00,-1.486214,53.375792,76,1,2,1,1,99,8,1,1,1
2020-04-29 05:00:00+00,-1.451893,53.375503,65,1,5,1,2,99,8,1,1,1
2020-04-29 06:00:00+00,-1.490417,53.38583,72,1,3,1,2,99,8,1,1,1
2020-04-29 06:00:00+00,-1.469914,53.373128,83,1,2,1,2,99,8,2,2,1
2020-04-29 06:00:00+00,-1.458793,53.381255,29,1,3,1,2,99,8,1,2,1
2020-04-29 08:00:00+00,-1.4806,53.459268,44,1,2,1,1,99,8,1,2,1
2020-04-29 08:00:00+00,-1.480066,53.446688,35,1,4,1,2,99,8,1,2,1
2020-04-29 09:00:00+00,-1.454453,53.373668,43,1,3,1,2,99,8,1,2,1
2020-04-29 09:00:00+00,-1.481471,53.382574,16,1,3,1,1,99,8,1,2,1
2020-04-29 09:00:00+00,-1.479974,53.464188,44,1,5,1,2,99,8,1,1,1
2020-04-29 10:00:00+00,-1.512036,53.384478,16,1,4,1,1,99,8,2,2,1
2020-04-29 10:00:00+00,-1.480496,53.413148,54,1,2,1,1,99,8,1,1,1
2020-04-29 11:00:00+00,-1.499782,53.377711,20,1,2,1,1,99,8,1,2,2
2020-04-29 11:00:00+00,-1.480816,53.395488,16,1,5,1,1,99,8,1,1,1
2020-04-29 11:00:00+00,-1.480787,53.486478,58,1,5,1,2,99,8,1,2,1
2020-04-29 12:00:00+00,-1.439627,53.375921,63,1,2,1,1,99,8,1,2,2
2020-04-29 12:00:00+00,-1.479495,53.419958,18,1,3,1,2,99,8,1,2,1
2020-04-29 13:00:00+00,-1.502585,53.376399,53,1,4,1,1,99,8,1,2,1
2020-04-29 13:00:00+00,-1.490651,53.379018,51,1,2,1,2,99,8,1,1,1
2020-04-29 13:00:00+00,-1.479564,53.515088,32,1,2,1,1,99,8,1,2,2
2020-04-29 14:00:00+00,-1.507903,53.391775,71,1,1,1,2,99,8,1,1,1
2020-04-29 14:00:00+00,-1.491271,53.385754,44,1,4,1,1,99,8,1,2,1
2020-04-29 14:00:00+00,-1.479571,53.398218,79,1,1,1,2,99,8,1,1,1
2020-04-29 14:00:00+00,-1.480059,53.408538,58,1,3,1,2,99,8,1,1,1
2020-04-29 14:00:00+00,-1.479362,53.515168,17,1,4,1,1,99,8,1,2,1
2020-04-29 14:00:00+00,-1.479055,53.441558,70,1,4,1,2,99,8,1,1,1
2020-04-29 15:00:00+00,-1.479334,53.379898,59,1,3,1,1,99,8,1,2,1
2020-04-29 16:00:00+00,-1.449057,53.379337,23,1,2,1,2,99,8,1,1,2
2020-04-29 16:00:00+00,-1.480435,53.494308,40,1,2,1,1,99,8,1,1,1
2020-04-29 17:00:00+00,-1.490894,53.387947,80,1,1,1,2,99,8,1,1,1
2020-04-29 17:00:00+00,-1.479858,53.452608,26,1,5,1,1,99,8,1,2,1
2020-04-29 17:00:00+00,-1.479739,53.388828,47,1,2,1,2,99,8,2,2,1
2020-04-29 18:00:00+00,-1.479949,53.436078,39,1,1,1,2,99,8,1,2,1
2020-04-29 18:00:00+00,-1.479529,53.484498,32,1,4,1,2,99,8,1,2,1
2020-04-29 19:00:00+00,-1.490638,53.38961,53,1,3,1,2,99,8,2,1,1
2020-04-29 19:00:00+00,-1.502169,53.384686,59,1,2,1,2,99,8,1,2,1
2020-04-29 19:00:00+00,-1.490411,53.368924,69,1,2,1,1,99,8,1,1,1
2020-04-29 19:00:00+00,-1.446922,53.367838,48,1,2,1,1,99,8,1,1,1
2020-04-29 19:00:00+00,-1.480669,53.419528,58,1,5,1,2,99,8,1,2,1
2020-04-29 20:00:00+00,-1.475099,53.433229,49,1,1,1,2,99,8,1,1,1
2020-04-29 20:00:00+00,-1.46923,53.387215,68,1,5,1,2,99,8,1,2,1
2020-04-29 23:00:00+00,-1.47578,53.393619,63,1,2,1,1,99,8,1,1,1
2020-04-29 23:00:00+00,-1.491203,53.391135,64,1,5,1,2,99,8,1,2,1
2020-04-29 10:00:00+00,-1.480506,53.416008,79,1,2,2,2,99,8,1,1,1
2020-04-29 12:00:00+00,-1.4801,53.473258,44,1,1,2,1,99,8,1,2,1
2020-04-29 12:00:00+00,-1.480246,53.392788,45,1,1,2,2,99,8,1,2,1
2020-04-29 13:00:00+00,-1.480183,53.478988,52,1,4,2,1,99,8,1,1,1
2020-04-29 14:00:00+00,-1.479378,53.415858,50,1,2,2,1,99,8,1,1,1
2020-04-29 14:00:00+00,-1.48088,53.375518,20,1,4,2,1,99,8,1,1,2
2020-04-29 17:00:00+00,-1.480079,53.422808,51,1,5,2,1,99,8,2,2,1
2020-04-29 17:00:00+00,-1.475674,53.374759,33,1,4,2,2,99,8,1,2,1
2020-04-29 11:00:00+00,-1.475812,53.435649,43,1,2,3,2,99,8,1,2,1
2020-04-29 00:00:00+00,-1.47568,53.406499,16,1,1,1,2,100,9,1,1,1
2020-04-29 00:00:00+00,-1.464361,53.387486,26,1,3,1,1,100,9,1,1,1
2020-04-29 01:00:00+00,-1.480531,53.468718,27,1,3,1,2,100,9,1,1,1
2020-04-29 01:00:00+00,-1.512933,53.389031,47,1,2,1,2,100,9,1,1,1
2020-04-29 01:00:00+00,-1.498904,53.373526,61,1,1,1,2,100,9,1,2,1
2020-04-29 02:00:00+00,-1.479744,53.425358,35,1,2,1,2,100,9,2,1,1
2020-04-29 02:00:00+00,-1.514128,53.378872,16,1,3,1,2,100,9,2,2,1
2020-04-29 02:00:00+00,-1.515809,53.373288,55,1,5,1,1,100,9,1,2,1
2020-04-29 03:00:00+00,-1.480409,53.509068,25,1,1,1,1,100,9,1,1,2
2020-04-29 03:00:00+00,-1.48752,53.389898,43,1,5,1,2,100,9,1,1,1
2020-04-29 03:00:00+00,-1.446473,53.381132,40,1,3,1,1,100,9,1,1,1
2020-04-29 04:00:00+00,-1.434663,53.389785,42,1,2,1,1,100,9,1,2,1
2020-04-29 04:00:00+00,-1.44004,53.372229,23,1,2,1,2,100,9,1,1,1
2020-04-29 05:00:00+00,-1.491419,53.371528,43,1,1,1,2,100,9,1,1,1
2020-04-29 06:00:00+00,-1.482528,53.372767,67,1,2,1,2,100,9,2,1,1
2020-04-29 07:00:00+00,-1.475721,53.426969,21,1,5,1,2,100,9,1,1,1
2020-04-29 07:00:00+00,-1.481057,53.386909,42,1,2,1,1,100,9,1,2,1
2020-04-29 08:00:00+00,-1.506504,53.3853,28,1,2,1,2,100,9,2,1,1
2020-04-29 08:00:00+00,-1.458154,53.382762,28,1,1,1,2,100,9,1,2,2
2020-04-29 08:00:00+00,-1.480369,53.386538,42,1,3,1,2,100,9,1,1,1
2020-04-29 09:00:00+00,-1.440229,53.390682,16,1,5,1,2,100,9,1,2,1
2020-04-29 09:00:00+00,-1.479537,53.383648,34,1,3,1,2,100,9,1,1,1
2020-04-29 10:00:00+00,-1.475192,53.379356,19,1,5,1,2,100,9,1,1,1
2020-04-29 10:00:00+00,-1.513789,53.384439,36,1,5,1,1,100,9,2,1,1
2020-04-29 10:00:00+00,-1.479284,53.519198,27,1,3,1,1,100,9,2,1,1
2020-04-29 10:00:00+00,-1.479776,53.426778,33,1,2,1,1,100,9,1,1,1
2020-04-29 11:00:00+00,-1.480759,53.508878,47,1,3,1,1,100,9,1,2,1
2020-04-29 12:00:00+00,-1.516029,53.389946,59,1,5,1,2,100,9,2,2,2
2020-04-29 12:00:00+00,-1.514477,53.385288,27,1,2,1,1,100,9,1,1,1
2020-04-29 13:00:00+00,-1.459107,53.376872,44,1,5,1,1,100,9,1,2,1
2020-04-29 13:00:00+00,-1.479858,53.498108,18,1,5,1,1,100,9,1,2,1
2020-04-29 13:00:00+00,-1.47942,53.475328,35,1,3,1,2,100,9,1,1,1
2020-04-29 13:00:00+00,-1.479391,53.456238,29,1,4,1,2,100,9,1,1,1
2020-04-29 13:00:00+00,-1.480194,53.506498,39,1,4,1,1,100,9,1,1,1
2020-04-29 14:00:00+00,-1.438688,53.37956,16,1,1,1,2,100,9,1,2,1
