PIckUpDateTime,Latitude,Longitude,Age,Sex,SpendCat,RedidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2020-04-29 15:00:00+00,-1.475918,53.492325,33,1,4,3,1,94,5,1,1,1
2020-04-29 00:00:00+00,-1.490949,53.394475,60,1,4,1,1,95,6,1,2,1
2020-04-29 01:00:00+00,-1.512442,53.371298,79,2,3,1,1,95,6,1,1,1
2020-04-29 01:00:00+00,-1.475767,53.37517,48,1,5,1,1,95,6,2,2,1
2020-04-29 01:00:00+00,-1.511798,53.383588,40,2,2,1,1,95,6,1,2,1
2020-04-29 01:00:00+00,-1.52034,53.36898,79,1,5,1,1,95,6,1,1,1
2020-04-29 01:00:00+00,-1.45638,53.388737,71,2,1,1,1,95,6,1,1,1
2020-04-29 01:00:00+00,-1.495951,53.374128,20,1,3,1,1,95,6,1,1,1
2020-04-29 02:00:00+00,-1.44112,53.367926,70,1,2,1,1,95,6,1,1,1
2020-04-29 02:00:00+00,-1.447846,53.368472,44,1,3,1,1,95,6,1,2,1
2020-04-29 02:00:00+00,-1.483421,53.380573,51,2,4,1,1,95,6,1,2,1
2020-04-29 03:00:00+00,-1.511798,53.383588,56,1,2,1,1,95,6,1,2,2
2020-04-29 03:00:00+00,-1.49381,53.367274,25,1,2,1,1,95,6,2,2,1
2020-04-29 03:00:00+00,-1.479822,53.390145,56,2,1,1,1,95,6,1,2,1
2020-04-29 03:00:00+00,-1.474845,53.376854,64,1,1,1,1,95,6,1,1,1
2020-04-29 04:00:00+00,-1.496454,53.392955,50,2,1,1,1,95,6,1,2,1
2020-04-29 04:00:00+00,-1.471989,53.385654,45,1,4,1,1,95,6,1,1,1
2020-04-29 05:00:00+00,-1.512442,53.371298,64,2,2,1,1,95,6,1,2,1
2020-04-29 05:00:00+00,-1.483785,53.388824,71,1,5,1,1,95,6,1,1,2
2020-04-29 05:00:00+00,-1.418715,53.383301,25,2,1,1,1,95,6,1,2,1
2020-04-29 05:00:00+00,-1.520059,53.395062,67,1,3,1,1,95,6,1,1,1
2020-04-29 05:00:00+00,-1.455665,53.394391,51,2,2,1,1,95,6,1,2,2
2020-04-29 06:00:00+00,-1.496454,53.392955,26,2,2,1,1,95,6,2,1,1
2020-04-29 06:00:00+00,-1.462409,53.380537,80,1,5,1,1,95,6,1,2,1
2020-04-29 07:00:00+00,-1.476865,53.388037,51,1,3,1,1,95,6,1,1,1
2020-04-29 07:00:00+00,-1.459077,53.366506,85,1,2,1,1,95,6,1,2,1
2020-04-29 07:00:00+00,-1.495127,53.393722,73,2,4,1,1,95,6,1,2,1
2020-04-29 07:00:00+00,-1.47838,53.375184,25,2,3,1,1,95,6,1,2,1
2020-04-29 08:00:00+00,-1.467136,53.382135,75,1,2,1,1,95,6,1,2,1
2020-04-29 09:00:00+00,-1.419913,53.395046,27,1,4,1,1,95,6,1,1,1
2020-04-29 09:00:00+00,-1.492631,53.394708,53,1,5,1,1,95,6,2,1,1
2020-04-29 09:00:00+00,-1.463818,53.377705,57,2,3,1,1,95,6,1,1,1
2020-04-29 09:00:00+00,-1.479927,53.377265,48,2,3,1,1,95,6,1,1,1
2020-04-29 11:00:00+00,-1.472975,53.367825,25,1,2,1,1,95,6,1,1,1
2020-04-29 11:00:00+00,-1.497385,53.383341,68,1,2,1,1,95,6,1,2,1
2020-04-29 11:00:00+00,-1.467269,53.440655,27,1,2,1,1,95,6,1,2,1
2020-04-29 12:00:00+00,-1.481653,53.494765,54,2,2,1,1,95,6,1,1,1
2020-04-29 13:00:00+00,-1.464484,53.396765,67,2,4,1,1,95,6,1,1,1
2020-04-29 14:00:00+00,-1.461728,53.374398,58,1,4,1,1,95,6,1,2,1
2020-04-29 14:00:00+00,-1.437211,53.373198,77,2,1,1,1,95,6,1,1,1
2020-04-29 15:00:00+00,-1.477024,53.428295,71,1,3,1,1,95,6,1,1,1
2020-04-29 16:00:00+00,-1.490782,53.3737,49,1,2,1,1,95,6,1,2,1
2020-04-29 16:00:00+00,-1.520034,53.371142,40,2,2,1,1,95,6,1,2,1
2020-04-29 17:00:00+00,-1.443306,53.377502,29,2,5,1,1,95,6,1,1,1
2020-04-29 17:00:00+00,-1.482558,53.394185,38,2,4,1,1,95,6,1,1,1
2020-04-29 18:00:00+00,-1.418541,53.390348,54,2,1,1,1,95,6,1,2,2
2020-04-29 19:00:00+00,-1.468412,53.513225,59,1,5,1,1,95,6,1,1,1
2020-04-29 19:00:00+00,-1.458481,53.409255,63,2,5,1,1,95,6,1,2,1
2020-04-29 20:00:00+00,-1.51382,53.381981,60,2,1,1,1,95,6,1,1,1
2020-04-29 20:00:00+00,-1.464931,53.395538,44,1,5,1,1,95,6,1,2,2
2020-04-29 21:00:00+00,-1.505357,53.373022,55,1,4,1,1,95,6,1,2,1
2020-04-29 21:00:00+00,-1.457904,53.384864,29,1,2,1,1,95,6,1,2,1
2020-04-29 21:00:00+00,-1.491735,53.396417,16,1,4,1,1,95,6,1,2,1
2020-04-29 22:00:00+00,-1.493996,53.374181,79,1,4,1,1,95,6,1,1,1
2020-04-29 22:00:00+00,-1.500017,53.365645,24,2,3,1,1,95,6,1,2,1
2020-04-29 22:00:00+00,-1.420768,53.395968,82,1,2,1,1,95,6,1,1,1
2020-04-29 23:00:00+00,-1.425993,53.376798,31,2,3,1,1,95,6,1,2,1
2020-04-29 09:00:00+00,-1.478929,53.497635,26,2,2,2,1,95,6,1,2,1
2020-04-29 10:00:00+00,-1.473201,53.388595,53,2,2,2,1,95,6,1,1,1
2020-04-29 10:00:00+00,-1.459146,53.507405,53,1,4,2,1,95,6,2,1,1
2020-04-29 11:00:00+00,-1.460642,53.451965,38,1,5,2,1,95,6,1,1,1
2020-04-29 11:00:00+00,-1.460293,53.374555,35,1,2,2,1,95,6,1,2,1
2020-04-29 12:00:00+00,-1.46993,53.374265,84,1,2,2,1,95,6,1,1,1
2020-04-29 13:00:00+00,-1.462973,53.481695,59,1,5,2,1,95,6,1,2,1
2020-04-29 15:00:00+00,-1.484269,53.422325,53,2,3,2,1,95,6,1,2,1
2020-04-29 15:00:00+00,-1.457387,53.434315,65,2,4,2,1,95,6,1,1,1
2020-04-29 17:00:00+00,-1.474288,53.465945,80,1,3,2,1,95,6,1,2,2
2020-04-29 17:00:00+00,-1.472799,53.482615,49,1,4,2,1,95,6,1,1,1
2020-04-29 10:00:00+00,-1.471415,53.392817,42,2,3,3,1,95,6,1,2,1
2020-04-29 11:00:00+00,-1.47493,53.457175,23,1,4,3,1,95,6,1,1,1
2020-04-29 13:00:00+00,-1.473439,53.507775,57,2,3,3,1,95,6,1,1,1
2020-04-29 16:00:00+00,-1.474215,53.441567,21,2,5,3,1,95,6,1,1,1
2020-04-29 00:00:00+00,-1.474797,53.392337,18,1,3,1,1,96,6,1,1,1
2020-04-29 00:00:00+00,-1.486475,53.388403,20,2,1,1,1,96,6,1,1,1
2020-04-29 00:00:00+00,-1.505849,53.391527,30,2,1,1,1,96,6,1,2,1
2020-04-29 00:00:00+00,-1.443429,53.393284,35,2,3,1,1,96,6,2,2,1
2020-04-29 00:00:00+00,-1.494325,53.396225,29,1,4,1,1,96,6,1,1,1
2020-04-29 00:00:00+00,-1.46153,53.364647,38,1,2,1,1,96,6,1,1,1
2020-04-29 01:00:00+00,-1.4603,53.383771,65,2,3,1,1,96,6,1,1,1
2020-04-29 02:00:00+00,-1.509206,53.378769,31,1,4,1,1,96,6,1,2,1
2020-04-29 02:00:00+00,-1.509886,53.375749,53,1,5,1,1,96,6,2,1,1
2020-04-29 02:00:00+00,-1.51405,53.392755,37,1,1,1,1,96,6,1,1,2
2020-04-29 02:00:00+00,-1.503521,53.390471,21,1,4,1,1,96,6,1,2,1
2020-04-29 02:00:00+00,-1.464931,53.395538,72,1,2,1,1,96,6,1,1,1
2020-04-29 03:00:00+00,-1.437475,53.381562,50,2,1,1,1,96,6,1,1,1
2020-04-29 03:00:00+00,-1.464931,53.395538,85,2,5,1,1,96,6,1,2,1
2020-04-29 04:00:00+00,-1.434472,53.373601,61,2,4,1,1,96,6,1,2,1
2020-04-29 05:00:00+00,-1.476865,53.388037,64,2,2,1,1,96,6,1,1,1
2020-04-29 05:00:00+00,-1.458273,53.395872,84,2,4,1,1,96,6,1,1,1
2020-04-29 06:00:00+00,-1.422609,53.36517,43,2,1,1,1,96,6,1,1,1
2020-04-29 07:00:00+00,-1.512445,53.396391,29,1,2,1,1,96,6,1,1,1
2020-04-29 09:00:00+00,-1.484324,53.434775,26,1,1,1,1,96,6,1,1,1
2020-04-29 09:00:00+00,-1.46513,53.462795,20,1,3,1,1,96,6,1,1,1
2020-04-29 11:00:00+00,-1.438898,53.382295,34,1,2,1,1,96,6,1,2,1
2020-04-29 11:00:00+00,-1.499693,53.390944,56,1,3,1,1,96,6,1,2,2
2020-04-29 12:00:00+00,-1.430343,53.393991,61,1,3,1,1,96,6,1,2,1
2020-04-29 12:00:00+00,-1.439647,53.377621,80,1,3,1,1,96,6,1,1,1
2020-04-29 12:00:00+00,-1.427539,53.372152,39,1,3,1,1,96,6,2,2,1
2020-04-29 13:00:00+00,-1.510247,53.36861,34,1,5,1,1,96,6,1,1,1
2020-04-29 13:00:00+00,-1.473894,53.451235,31,1,4,1,1,96,6,1,2,1
2020-04-29 13:00:00+00,-1.468388,53.479015,60,2,5,1,1,96,6,1,1,1
2020-04-29 14:00:00+00,-1.478532,53.365616,30,2,2,1,1,96,6,1,1,1
2020-04-29 14:00:00+00,-1.449176,53.383241,20,1,5,1,1,96,6,1,1,1
2020-04-29 14:00:00+00,-1.481694,53.488075,38,1,1,1,1,96,6,1,1,1
2020-04-29 15:00:00+00,-1.516496,53.378613,24,1,2,1,1,96,6,1,2,1
2020-04-29 15:00:00+00,-1.481328,53.448645,43,2,3,1,1,96,6,1,2,1
2020-04-29 16:00:00+00,-1.439109,53.391082,55,2,3,1,1,96,6,1,1,1
2020-04-29 18:00:00+00,-1.467812,53.392585,78,1,4,1,1,96,6,1,2,1
2020-04-29 18:00:00+00,-1.48376,53.417805,18,1,3,1,1,96,6,1,1,1
2020-04-29 18:00:00+00,-1.46855,53.398155,44,2,4,1,1,96,6,2,2,1
2020-04-29 19:00:00+00,-1.493897,53.386159,53,2,3,1,1,96,6,1,2,1
2020-04-29 19:00:00+00,-1.472168,53.388485,20,2,3,1,1,96,6,2,1,1
2020-04-29 20:00:00+00,-1.451077,53.368054,65,1,3,1,1,96,6,1,2,1
2020-04-29 21:00:00+00,-1.435654,53.36548,64,1,2,1,1,96,6,1,1,1
2020-04-29 23:00:00+00,-1.451077,53.368054,18,1,3,1,1,96,6,1,1,2
2020-04-29 23:00:00+00,-1.495618,53.381453,78,1,4,1,1,96,6,1,1,1
2020-04-29 23:00:00+00,-1.438374,53.38947,52,2,4,1,1,96,6,1,1,1
2020-04-29 09:00:00+00,-1.459874,53.408295,50,1,3,2,1,96,6,1,1,1
2020-04-29 10:00:00+00,-1.472118,53.449125,24,2,5,2,1,96,6,1,2,1
2020-04-29 10:00:00+00,-1.467071,53.460105,45,1,5,2,1,96,6,1,2,1
2020-04-29 10:00:00+00,-1.467649,53.391407,54,1,1,2,1,96,6,1,2,2
2020-04-29 12:00:00+00,-1.457738,53.432395,83,1,2,2,1,96,6,1,2,1
2020-04-29 12:00:00+00,-1.470191,53.414597,19,1,1,2,1,96,6,1,2,1
2020-04-29 14:00:00+00,-1.471686,53.398855,29,1,4,2,1,96,6,1,1,1
2020-04-29 14:00:00+00,-1.467934,53.387097,39,1,2,2,1,96,6,2,2,2
2020-04-29 16:00:00+00,-1.480264,53.433315,83,2,4,2,1,96,6,1,2,1
2020-04-29 16:00:00+00,-1.482892,53.382905,36,1,2,2,1,96,6,1,1,1
2020-04-29 10:00:00+00,-1.468969,53.437977,82,2,1,3,1,96,6,1,1,1
2020-04-29 12:00:00+00,-1.461812,53.393765,76,2,5,3,1,96,6,1,1,1
2020-04-29 16:00:00+00,-1.472307,53.439787,34,2,3,3,1,96,6,1,1,1
2020-04-29 01:00:00+00,-1.429327,53.381474,21,1,1,1,1,97,6,1,1,1
2020-04-29 01:00:00+00,-1.49079,53.389774,25,1,3,1,1,97,6,1,1,1
2020-04-29 02:00:00+00,-1.498965,53.38093,61,1,4,1,1,97,6,1,1,1
2020-04-29 02:00:00+00,-1.433125,53.381983,23,2,1,1,1,97,6,1,1,1
2020-04-29 03:00:00+00,-1.4635,53.384073,52,1,3,1,1,97,6,1,2,1
2020-04-29 03:00:00+00,-1.47838,53.375184,32,2,2,1,1,97,6,1,1,1
2020-04-29 03:00:00+00,-1.45895,53.380876,41,2,2,1,1,97,6,1,2,1
2020-04-29 04:00:00+00,-1.480327,53.373649,48,2,5,1,1,97,6,2,1,1
2020-04-29 05:00:00+00,-1.511798,53.383588,31,1,1,1,1,97,6,1,2,1
2020-04-29 05:00:00+00,-1.491701,53.388154,52,1,2,1,1,97,6,1,2,1
2020-04-29 06:00:00+00,-1.488438,53.368709,68,1,4,1,1,97,6,1,1,1
2020-04-29 06:00:00+00,-1.514929,53.392841,54,2,5,1,1,97,6,1,2,1
2020-04-29 06:00:00+00,-1.495683,53.384627,29,2,1,1,1,97,6,1,1,1
2020-04-29 07:00:00+00,-1.451077,53.368054,21,1,2,1,1,97,6,1,2,1
2020-04-29 07:00:00+00,-1.45495,53.380755,30,2,3,1,1,97,6,1,1,2
2020-04-29 09:00:00+00,-1.464169,53.498675,75,2,4,1,1,97,6,1,2,1
2020-04-29 10:00:00+00,-1.465176,53.413415,55,1,3,1,1,97,6,1,1,1
2020-04-29 10:00:00+00,-1.483238,53.470475,51,1,1,1,1,97,6,1,1,1
2020-04-29 11:00:00+00,-1.475492,53.376895,43,1,3,1,1,97,6,1,1,1
2020-04-29 11:00:00+00,-1.459626,53.383114,29,2,1,1,1,97,6,1,1,1
2020-04-29 11:00:00+00,-1.511116,53.388082,79,1,3,1,1,97,6,1,1,1
2020-04-29 11:00:00+00,-1.462132,53.462895,49,1,2,1,1,97,6,2,1,1
2020-04-29 11:00:00+00,-1.466084,53.442415,54,1,1,1,1,97,6,1,2,1
2020-04-29 12:00:00+00,-1.458005,53.376935,63,2,2,1,1,97,6,2,1,1
2020-04-29 12:00:00+00,-1.458368,53.447225,49,2,2,1,1,97,6,1,1,1
2020-04-29 12:00:00+00,-1.459055,53.456885,30,1,3,1,1,97,6,1,2,1
2020-04-29 13:00:00+00,-1.492708,53.38832,56,1,1,1,1,97,6,1,2,1
2020-04-29 13:00:00+00,-1.464376,53.399055,35,2,1,1,1,97,6,1,2,2
2020-04-29 14:00:00+00,-1.470474,53.465415,29,2,3,1,1,97,6,1,2,1
2020-04-29 14:00:00+00,-1.481181,53.480405,84,1,2,1,1,97,6,2,1,1
2020-04-29 15:00:00+00,-1.508774,53.395889,26,2,5,1,1,97,6,1,2,1
2020-04-29 16:00:00+00,-1.456809,53.435875,71,1,2,1,1,97,6,1,1,1
2020-04-29 17:00:00+00,-1.464829,53.387693,50,1,5,1,1,97,6,1,2,2
2020-04-29 19:00:00+00,-1.425542,53.396703,57,1,2,1,1,97,6,1,2,1
2020-04-29 19:00:00+00,-1.469794,53.504225,69,2,1,1,1,97,6,1,2,2
2020-04-29 19:00:00+00,-1.471041,53.428885,57,2,4,1,1,97,6,1,2,1
2020-04-29 19:00:00+00,-1.473493,53.438755,44,1,2,1,1,97,6,1,2,1
2020-04-29 20:00:00+00,-1.512979,53.389902,60,2,1,1,1,97,6,1,1,1
2020-04-29 20:00:00+00,-1.427055,53.385453,38,1,2,1,1,97,6,1,1,1
2020-04-29 20:00:00+00,-1.500078,53.369959,72,2,1,1,1,97,6,1,1,2
2020-04-29 21:00:00+00,-1.512947,53.388379,43,2,5,1,1,97,6,1,2,1
2020-04-29 21:00:00+00,-1.434936,53.371087,79,1,3,1,1,97,6,1,1,1
2020-04-29 22:00:00+00,-1.516479,53.370679,54,2,4,1,1,97,6,1,1,1
2020-04-29 22:00:00+00,-1.507389,53.378699,62,1,1,1,1,97,6,1,1,1
2020-04-29 22:00:00+00,-1.505328,53.387527,32,2,3,1,1,97,6,1,2,1
2020-04-29 23:00:00+00,-1.500017,53.365645,27,2,2,1,1,97,6,1,2,1
2020-04-29 09:00:00+00,-1.461795,53.410775,54,1,2,2,1,97,6,1,1,1
2020-04-29 10:00:00+00,-1.463077,53.428165,46,1,4,2,1,97,6,1,1,1
2020-04-29 14:00:00+00,-1.472565,53.393045,40,2,3,2,1,97,6,2,2,1
2020-04-29 15:00:00+00,-1.47036,53.391447,25,2,5,2,1,97,6,1,2,2
2020-04-29 16:00:00+00,-1.466827,53.460695,23,2,4,2,1,97,6,1,2,2
2020-04-29 17:00:00+00,-1.473683,53.505915,43,1,4,2,1,97,6,1,2,1
2020-04-29 17:00:00+00,-1.482192,53.484305,34,2,5,2,1,97,6,1,2,1
2020-04-29 11:00:00+00,-1.46875,53.436217,34,1,3,3,1,97,6,1,2,1
2020-04-29 11:00:00+00,-1.46572,53.395797,57,2,3,3,1,97,6,1,2,2
2020-04-29 12:00:00+00,-1.468165,53.476655,32,1,3,3,1,97,6,1,1,2
2020-04-29 13:00:00+00,-1.479089,53.441395,77,1,3,3,1,97,6,1,2,1
2020-04-29 13:00:00+00,-1.466083,53.443307,84,2,1,3,1,97,6,1,1,1
2020-04-29 14:00:00+00,-1.478073,53.402675,41,1,2,3,1,97,6,1,1,1
2020-04-29 15:00:00+00,-1.473578,53.427957,47,2,2,3,1,97,6,1,2,1
2020-04-29 00:00:00+00,-1.418349,53.391284,85,2,1,1,1,98,7,1,1,1
2020-04-29 00:00:00+00,-1.495993,53.371376,42,2,2,1,1,98,7,1,2,2
2020-04-29 01:00:00+00,-1.46242,53.367038,64,1,5,1,1,98,7,1,2,1
2020-04-29 02:00:00+00,-1.477295,53.394369,38,2,1,1,1,98,7,1,2,1
2020-04-29 02:00:00+00,-1.495382,53.365507,60,1,5,1,1,98,7,1,1,1
2020-04-29 02:00:00+00,-1.458089,53.392091,21,1,1,1,1,98,7,1,1,1
2020-04-29 02:00:00+00,-1.495993,53.371376,42,1,5,1,1,98,7,1,2,1
2020-04-29 02:00:00+00,-1.463723,53.39521,23,2,5,1,1,98,7,1,1,1
2020-04-29 04:00:00+00,-1.506115,53.372113,19,1,2,1,1,98,7,2,1,1
2020-04-29 04:00:00+00,-1.487037,53.371237,38,2,3,1,1,98,7,1,2,1
2020-04-29 04:00:00+00,-1.475993,53.395677,78,1,3,1,1,98,7,1,1,1
2020-04-29 05:00:00+00,-1.447866,53.394202,48,1,1,1,1,98,7,1,2,1
2020-04-29 05:00:00+00,-1.486475,53.388403,77,2,2,1,1,98,7,1,1,1
2020-04-29 05:00:00+00,-1.420889,53.369386,16,1,3,1,1,98,7,1,2,1
2020-04-29 05:00:00+00,-1.467356,53.371973,54,2,3,1,1,98,7,1,1,1
2020-04-29 05:00:00+00,-1.50167,53.380116,49,2,2,1,1,98,7,1,2,1
2020-04-29 06:00:00+00,-1.503521,53.390471,56,1,5,1,1,98,7,1,2,1
2020-04-29 07:00:00+00,-1.521101,53.364954,55,1,2,1,1,98,7,1,2,1
2020-04-29 08:00:00+00,-1.46098,53.394845,59,2,1,1,1,98,7,1,2,2
2020-04-29 08:00:00+00,-1.471841,53.436195,36,1,2,1,1,98,7,1,1,1
2020-04-29 09:00:00+00,-1.482451,53.511985,77,2,3,1,1,98,7,1,2,1
2020-04-29 09:00:00+00,-1.468132,53.415295,21,2,2,1,1,98,7,1,1,1
2020-04-29 09:00:00+00,-1.475157,53.475115,57,1,3,1,1,98,7,1,1,1
2020-04-29 10:00:00+00,-1.518249,53.367389,74,2,5,1,1,98,7,1,1,1
2020-04-29 10:00:00+00,-1.474065,53.385314,16,2,4,1,1,98,7,1,1,1
2020-04-29 10:00:00+00,-1.45745,53.374515,46,2,3,1,1,98,7,1,2,1
2020-04-29 10:00:00+00,-1.459503,53.498195,26,2,5,1,1,98,7,1,1,1
2020-04-29 10:00:00+00,-1.460003,53.462255,46,2,3,1,1,98,7,2,1,1
2020-04-29 10:00:00+00,-1.458011,53.410875,44,1,1,1,1,98,7,1,1,1
2020-04-29 11:00:00+00,-1.479703,53.509805,47,1,3,1,1,98,7,1,1,1
2020-04-29 11:00:00+00,-1.471191,53.514955,80,1,1,1,1,98,7,1,1,1
2020-04-29 11:00:00+00,-1.460739,53.514475,78,1,5,1,1,98,7,1,2,1
2020-04-29 12:00:00+00,-1.470718,53.391547,20,2,2,1,1,98,7,1,2,1
2020-04-29 12:00:00+00,-1.519455,53.394699,58,2,2,1,1,98,7,1,2,1
2020-04-29 12:00:00+00,-1.483302,53.416955,26,1,5,1,1,98,7,1,2,1
2020-04-29 13:00:00+00,-1.465839,53.386115,66,2,5,1,1,98,7,1,2,1
2020-04-29 13:00:00+00,-1.459304,53.475595,66,1,5,1,1,98,7,1,2,2
2020-04-29 13:00:00+00,-1.479281,53.495165,18,1,5,1,1,98,7,1,2,1
2020-04-29 14:00:00+00,-1.449869,53.370683,27,2,2,1,1,98,7,1,1,2
2020-04-29 15:00:00+00,-1.470985,53.423335,39,2,3,1,1,98,7,1,1,1
2020-04-29 16:00:00+00,-1.506018,53.382019,42,3,5,1,1,98,7,1,1,1
2020-04-29 17:00:00+00,-1.471638,53.423145,62,2,4,1,1,98,7,1,2,1
2020-04-29 18:00:00+00,-1.463795,53.386235,33,1,1,1,1,98,7,1,2,2
2020-04-29 18:00:00+00,-1.479308,53.492975,20,3,1,1,1,98,7,2,2,1
2020-04-29 18:00:00+00,-1.475098,53.381825,62,1,3,1,1,98,7,1,2,1
2020-04-29 19:00:00+00,-1.480486,53.430235,62,2,3,1,1,98,7,1,2,1
2020-04-29 19:00:00+00,-1.477287,53.405385,38,2,5,1,1,98,7,1,2,1
2020-04-29 20:00:00+00,-1.498965,53.38093,34,2,2,1,1,98,7,1,1,1
2020-04-29 20:00:00+00,-1.419511,53.369711,26,2,1,1,1,98,7,1,2,1
2020-04-29 21:00:00+00,-1.510626,53.389139,36,1,5,1,1,98,7,1,2,1
2020-04-29 22:00:00+00,-1.461256,53.39708,65,2,4,1,1,98,7,1,2,1
2020-04-29 22:00:00+00,-1.418733,53.376691,66,2,5,1,1,98,7,1,1,1
2020-04-29 23:00:00+00,-1.467105,53.371918,17,2,2,1,1,98,7,1,1,1
2020-04-29 23:00:00+00,-1.512979,53.389902,42,2,2,1,1,98,7,2,2,1
2020-04-29 23:00:00+00,-1.497776,53.392461,56,2,5,1,1,98,7,1,1,1
2020-04-29 23:00:00+00,-1.518414,53.371713,51,1,2,1,1,98,7,1,2,1
2020-04-29 23:00:00+00,-1.441054,53.378311,74,2,4,1,1,98,7,2,2,1
2020-04-29 09:00:00+00,-1.466992,53.391195,71,2,1,2,1,98,7,1,2,1
2020-04-29 09:00:00+00,-1.470311,53.414865,33,2,4,2,1,98,7,1,1,1
2020-04-29 10:00:00+00,-1.475815,53.490895,18,2,5,2,1,98,7,1,2,1
2020-04-29 10:00:00+00,-1.477631,53.464615,59,1,4,2,1,98,7,1,2,1
2020-04-29 10:00:00+00,-1.478367,53.383625,32,2,5,2,1,98,7,1,2,1
2020-04-29 10:00:00+00,-1.467785,53.377457,41,1,4,2,1,98,7,2,1,1
2020-04-29 10:00:00+00,-1.4752,53.403647,27,2,3,2,1,98,7,1,2,1
2020-04-29 13:00:00+00,-1.480702,53.485455,18,1,5,2,1,98,7,1,1,1
2020-04-29 15:00:00+00,-1.461017,53.380435,64,1,3,2,1,98,7,1,1,1
2020-04-29 15:00:00+00,-1.466976,53.408165,80,2,4,2,1,98,7,1,2,1
2020-04-29 16:00:00+00,-1.463925,53.394585,40,1,1,2,1,98,7,1,2,1
2020-04-29 16:00:00+00,-1.481523,53.377635,28,1,1,2,1,98,7,1,2,1
2020-04-29 16:00:00+00,-1.476635,53.424765,43,2,3,2,1,98,7,1,2,1
2020-04-29 17:00:00+00,-1.462734,53.468335,46,1,5,2,1,98,7,1,2,1
2020-04-29 17:00:00+00,-1.466102,53.379377,58,1,5,2,1,98,7,1,1,1
2020-04-29 11:00:00+00,-1.46565,53.390167,33,1,4,3,1,98,7,1,2,1
2020-04-29 11:00:00+00,-1.472462,53.415417,65,1,5,3,1,98,7,1,2,1
2020-04-29 12:00:00+00,-1.465898,53.402945,71,1,4,3,1,98,7,1,2,2
2020-04-29 14:00:00+00,-1.473134,53.452257,63,1,5,3,1,98,7,1,2,1
2020-04-29 14:00:00+00,-1.472785,53.417747,46,1,1,3,1,98,7,1,1,1
2020-04-29 02:00:00+00,-1.427369,53.381267,59,1,3,1,1,99,8,1,1,1
2020-04-29 03:00:00+00,-1.503833,53.364398,27,1,1,1,1,99,8,1,2,1
2020-04-29 03:00:00+00,-1.449837,53.390964,64,1,4,1,1,99,8,1,2,1
2020-04-29 05:00:00+00,-1.466783,53.372841,21,2,2,1,1,99,8,1,1,2
2020-04-29 05:00:00+00,-1.471316,53.377712,19,2,1,1,1,99,8,1,2,1
2020-04-29 05:00:00+00,-1.499858,53.382305,25,1,1,1,1,99,8,1,2,1
2020-04-29 05:00:00+00,-1.51405,53.392755,37,2,5,1,1,99,8,1,2,1
2020-04-29 06:00:00+00,-1.51786,53.393017,28,1,2,1,1,99,8,1,1,1
2020-04-29 06:00:00+00,-1.517299,53.375718,35,2,4,1,1,99,8,1,2,1
2020-04-29 07:00:00+00,-1.452405,53.364634,46,1,1,1,1,99,8,1,1,1
2020-04-29 08:00:00+00,-1.461374,53.459395,58,1,1,1,1,99,8,1,2,1
2020-04-29 08:00:00+00,-1.47923,53.456555,51,1,1,1,1,99,8,1,1,1
2020-04-29 09:00:00+00,-1.449402,53.367084,38,2,5,1,1,99,8,1,2,1
2020-04-29 09:00:00+00,-1.5198,53.379609,39,2,2,1,1,99,8,2,2,1
2020-04-29 09:00:00+00,-1.474274,53.427135,33,1,5,1,1,99,8,1,2,1
2020-04-29 11:00:00+00,-1.472997,53.470705,61,2,1,1,1,99,8,1,1,1
2020-04-29 12:00:00+00,-1.440006,53.391055,23,2,3,1,1,99,8,1,1,1
2020-04-29 13:00:00+00,-1.419216,53.382522,37,2,5,1,1,99,8,1,1,1
2020-04-29 13:00:00+00,-1.474204,53.407545,65,1,4,1,1,99,8,1,2,1
2020-04-29 14:00:00+00,-1.439046,53.36425,68,1,5,1,1,99,8,1,1,1
2020-04-29 14:00:00+00,-1.475743,53.499525,30,1,1,1,1,99,8,1,2,1
2020-04-29 15:00:00+00,-1.469402,53.381823,65,2,3,1,1,99,8,1,2,1
2020-04-29 15:00:00+00,-1.491838,53.392861,77,2,3,1,1,99,8,1,2,1
2020-04-29 15:00:00+00,-1.462737,53.389401,22,2,1,1,1,99,8,1,2,1
2020-04-29 15:00:00+00,-1.484084,53.392662,42,2,2,1,1,99,8,1,1,1
2020-04-29 15:00:00+00,-1.477921,53.470485,28,1,3,1,1,99,8,1,2,1
2020-04-29 15:00:00+00,-1.478959,53.442485,51,2,2,1,1,99,8,1,1,1
2020-04-29 15:00:00+00,-1.457824,53.453375,36,2,3,1,1,99,8,1,2,1
2020-04-29 15:00:00+00,-1.46557,53.445265,37,1,2,1,1,99,8,1,1,1
2020-04-29 16:00:00+00,-1.446054,53.380627,45,1,1,1,1,99,8,1,2,1
2020-04-29 16:00:00+00,-1.424936,53.377995,42,2,5,1,1,99,8,1,1,1
2020-04-29 17:00:00+00,-1.505693,53.370836,52,1,3,1,1,99,8,1,2,1
2020-04-29 17:00:00+00,-1.459943,53.457855,50,1,3,1,1,99,8,1,1,1
2020-04-29 18:00:00+00,-1.519555,53.391532,63,2,3,1,1,99,8,1,2,1
2020-04-29 18:00:00+00,-1.482235,53.371953,58,2,2,1,1,99,8,1,1,1
